"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount"
"01","1006.2","1009.7","25.9","25.4","97","0.4","160","3.6","160","0.0","0.0","--","0.00","--","0","--"
"02","1005.9","1009.4","25.7","25.0","96","1.0","200","2.1","190","0.0","0.0","--","0.00","--","0","--"
"03","1006.4","1009.9","25.6","24.9","96","1.2","210","3.0","170","0.0","0.0","--","0.00","--","0","--"
"04","1006.5","1010.0","25.4","24.9","97","0.7","210","2.1","250","0.0","0.0","--","0.00","--","0","--"
"05","1006.3","1009.8","25.5","24.3","93","1.2","180","2.2","180","0.0","0.0","--","0.00","--","0","--"
"06","1006.3","1009.8","25.2","24.3","95","1.2","180","4.4","160","0.0","0.0","0.0","0.03","--","0","--"
"07","1006.7","1010.2","26.3","24.3","89","1.4","170","3.2","180","0.0","0.0","1.0","0.45","--","0","--"
"08","1006.7","1010.2","27.9","23.9","79","1.5","150","4.9","170","0.0","0.0","1.0","1.27","70.0","2","6.0"
"09","1006.6","1010.0","30.2","24.8","73","2.0","130","4.0","120","0.0","0.0","1.0","2.11","70.0","4","3.0"
"10","1006.8","1010.2","32.2","24.5","64","0.5","180","2.6","360","0.0","0.0","1.0","2.76","--","7","--"
"11","1006.3","1009.7","33.3","24.2","59","0.9","160","3.3","20","0.0","0.0","1.0","3.24","70.0","10","3.0"
"12","1005.8","1009.2","34.8","21.9","47","0.7","V","4.2","340","0.0","0.0","1.0","3.48","--","11","--"
"13","1005.7","1009.1","33.8","24.4","58","3.3","340","6.9","340","0.0","0.0","0.8","3.04","--","10","--"
"14","1005.1","1008.5","33.4","24.9","61","0.9","280","8.9","360","0.0","0.0","0.2","1.46","40.0","4","9.0"
"15","1004.6","1008.0","33.1","25.1","63","3.1","280","7.5","270","0.0","0.0","0.2","1.17","--","3","--"
"16","1005.3","1008.7","30.3","25.4","75","3.3","110","6.1","90","0.0","0.0","0.1","0.45","--","1","--"
"17","1006.0","1009.5","28.8","26.6","88","2.8","60","5.7","70","2.0","0.3","0.0","0.08","35.0","0","10.0"
"18","1006.1","1009.6","29.4","26.2","83","1.7","110","5.6","70","T","0.2","0.3","0.40","--","0","--"
"19","1006.6","1010.1","28.6","25.8","85","1.4","150","4.6","140","0.0","0.0","0.0","0.05","--","0","--"
"20","1007.1","1010.6","28.7","25.7","84","1.3","180","3.6","130","0.0","0.0","--","0.00","--","0","--"
"21","1007.5","1011.0","28.3","25.7","86","1.4","170","2.6","140","0.0","0.0","--","0.00","--","0","--"
"22","1007.7","1011.2","28.1","25.3","85","1.0","180","2.9","170","0.0","0.0","--","0.00","--","0","--"
"23","1007.7","1011.2","27.8","25.2","86","1.5","180","4.2","170","0.0","0.0","--","0.00","--","0","--"
"24","1007.5","1011.0","27.6","25.2","87","1.3","240","3.1","170","0.0","0.0","--","0.00","--","0","--"